prov_ubi;cant_ubi;parr_ubi;area_ubi;clase;tipo;entidad;sector;dotmedic;dismedic;dotcirug;discirug;dotginob;disginob;dotped;disped;dotneon;disneon;dotcardi;discardi;dotneumo;disneumo;dotpsiqu;dispsiqu;dottraum;distraum;dotinfec;disinfec;dotofta;disofta;dotootorri;disootorri;doturolo;disurolo;dotgast;disgast;dotquem;disquem;dotneuro;disneuro;dotnefro;disnefro;dotonco;disonco;dothema;dishema;dototrse;disotrse;dotserin;disserin;camas_dnor;camas_disp;dotemerg;dotcinteadult;dotcintepediatri;dotcinteneonat;dotcintrm;dotcrecup;dototrapo;dia_estad;dias_cdis;totegres;falmen48;falmas48
23;2301;230101;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;177;1830;176;0;0
09;0901;090112;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;24;24;4;0;0;0;0;0;24;5123;8784;2127;2;3
06;0601;060101;1;12;3;18;2;1;1;2;2;1;1;2;2;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;1;0;0;0;1;1;1;377;3726;243;0;1
09;0907;090701;1;32;1;18;2;9;9;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;46;4392;25;0;0
08;0804;080450;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;3;0;0;0;0;0;2;774;4026;416;0;0
17;1701;170101;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;0;0;0;0;0;1150;3660;658;0;0
13;1301;130108;1;17;1;18;2;2;2;0;0;3;3;4;4;0;0;2;2;0;0;0;0;2;2;2;2;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;5;5;0;0;24;24;6;7;5;4;2;3;1;3180;8784;1473;17;11
09;0906;090601;1;1;5;18;2;4;4;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;692;4392;690;0;0
09;0901;090101;1;2;1;18;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;15;15;3;0;0;0;0;0;1;958;5490;668;2;6
11;1101;110101;1;1;5;18;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;17;17;5;0;0;0;0;1;0;1472;6222;712;2;3
09;0901;090108;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;0;0;0;0;0;221;2928;135;0;1
11;1101;110102;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;19;19;3;3;0;0;0;1;0;1566;6954;663;3;5
09;0901;090102;1;32;1;18;2;3;3;4;4;6;6;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;0;0;0;0;0;157;7686;82;0;0
01;0103;010350;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;1;0;0;0;0;1;1;930;2928;546;1;1
11;1101;110104;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;1;0;0;0;0;2;0;5;3294;5;0;0
23;2301;230107;1;32;1;18;2;0;0;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;116;1830;116;0;0
09;0906;090650;1;1;5;18;2;9;9;2;2;1;1;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;4;0;0;0;0;0;1;448;6222;374;0;0
09;0901;090112;1;32;1;18;2;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;1;4;2;10;8;0;0;0;0;0;0;0;23;3660;20;1;0
11;1102;110201;1;12;3;18;2;5;5;2;2;2;2;1;1;4;4;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;1;0;0;0;0;0;0;585;6222;362;13;0
13;1308;130804;1;12;3;18;2;1;1;1;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;117;3294;98;0;0
09;0901;090108;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;18;0;18;13;0;0;0;0;0;0;0;433;5124;329;1;0
23;2301;230106;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;183;1464;183;1;0
18;1801;180104;1;12;3;18;2;4;4;2;2;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;22;22;0;0;0;0;0;0;0;545;8052;361;1;1
24;2402;240250;1;1;5;17;3;6;6;2;2;5;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;1047;5856;464;0;3
09;0912;091250;1;1;5;18;2;11;11;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;0;0;0;0;0;1697;4758;833;1;0
01;0101;010114;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;1;0;0;0;0;1;0;150;1525;78;0;1
24;2403;240352;2;1;5;18;2;15;15;2;2;3;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;0;0;0;0;0;576;7686;558;1;0
13;1308;130802;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;0;0;0;0;0;0;0;4209;7320;708;5;25
23;2301;230106;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;0;0;0;0;0;38;3660;23;0;0
09;0910;091050;1;1;5;18;2;0;0;0;0;2;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;7;7;17;17;0;0;0;0;0;0;0;690;6222;604;1;0
17;1708;170850;1;1;5;17;3;0;0;0;0;4;4;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;23;23;5;0;0;0;0;0;0;1403;8418;455;0;1
17;1701;170112;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;0;0;0;0;0;1196;3294;427;0;0
17;1701;170130;1;12;3;18;2;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;17;13;28;2;8;0;0;0;0;0;9688;10466;905;6;62
17;1701;170103;1;1;5;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;0;0;0;0;0;566;3650;322;0;0
09;0901;090114;1;11;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;131;131;131;0;0;0;0;0;0;0;27898;47976;6352;38;222
17;1701;170101;1;11;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;0;4;0;0;0;0;0;1527;4392;403;5;24
06;0601;060103;1;2;1;3;1;15;15;4;4;6;6;5;5;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;3;0;0;0;0;0;0;2778;12810;341;0;1
16;1601;160150;1;1;5;3;1;12;12;4;4;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;2;0;0;0;0;0;0;131;8418;46;0;0
07;0709;070903;1;1;5;3;1;13;13;4;4;4;4;4;4;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;30;30;0;0;0;0;0;0;0;1171;10980;214;1;3
08;0801;080103;1;11;1;18;2;5;5;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;2;0;0;0;0;1;0;321;3660;240;0;0
12;1201;120102;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;18;18;0;0;0;0;0;0;0;498;6588;271;2;1
23;2301;230101;1;1;5;18;2;4;4;4;4;4;4;0;0;13;13;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;0;0;0;0;0;0;150;11346;56;0;1
13;1303;130301;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;0;0;0;0;0;336;2928;299;0;0
08;0806;080650;1;1;5;1;1;4;4;2;2;9;9;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;6;0;0;0;0;5;3;4255;8483;1586;4;3
15;1507;150750;1;1;5;1;1;11;11;7;7;10;10;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;6;0;0;0;0;0;0;2456;8986;796;2;8
18;1802;180250;1;1;5;1;1;11;11;5;5;7;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;8;0;0;0;0;2;0;2274;10248;779;1;6
08;0802;080253;2;1;5;1;1;6;6;4;4;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;4;0;0;3477;7246;1318;0;2
03;0303;030350;1;1;5;1;1;15;15;10;10;14;13;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;4;0;0;0;0;0;0;6382;17733;2480;17;20
11;1109;110950;1;1;5;1;1;8;8;8;8;8;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;4;0;0;0;0;0;0;3554;10980;1287;7;15
06;0605;060550;1;1;5;1;1;6;6;2;2;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;4204;5490;766;1;7
04;0403;040350;1;1;5;1;1;5;5;3;3;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;4;0;0;0;0;1;5;2644;5488;862;0;5
18;1807;180701;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;0;0;0;0;0;813;3294;372;3;1
13;1305;130550;1;1;5;1;1;13;13;5;5;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;4;0;0;0;0;0;0;3796;11712;1816;12;6
01;0103;010350;1;1;5;1;1;9;9;6;6;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;3;0;0;0;0;0;0;4556;9244;1694;18;36
24;2402;240250;1;1;5;1;1;3;3;3;3;9;9;7;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;23;8;0;0;0;0;0;6;7733;8052;4151;4;4
08;0802;080250;1;1;5;1;1;10;10;1;1;4;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;2;0;1972;7320;680;4;2
11;1108;110850;1;1;5;1;1;8;8;4;4;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;20;24;9;0;0;0;0;2;0;3405;7494;1160;7;20
17;1703;170350;1;1;5;1;1;1;1;4;4;7;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;14;0;0;0;0;0;0;5959;7252;2196;18;37
24;2401;240154;2;1;5;1;1;6;6;1;1;5;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;4;0;0;0;0;0;0;3356;5490;1514;2;3
14;1405;140550;1;1;5;1;1;6;6;2;2;5;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;0;0;0;0;0;4499;6954;1353;9;8
08;0803;080350;1;1;5;1;1;7;7;3;3;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;5;0;0;0;0;0;0;2661;7332;950;1;3
09;0911;091150;1;1;5;1;1;3;3;2;2;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;2;0;0;0;0;3;0;2583;5490;1141;1;0
13;1310;131050;1;1;5;1;1;3;4;3;3;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;16;7;0;0;0;0;0;0;2728;5496;1382;11;8
18;1808;180850;1;1;5;1;1;6;6;2;2;9;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;2;0;0;0;0;1;1;1915;7320;601;1;7
12;1205;120507;1;1;5;1;1;19;19;14;14;25;23;13;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;72;21;0;0;0;0;18;0;24637;26513;6878;86;151
08;0804;080450;1;1;5;1;1;5;5;5;5;10;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;6;0;0;0;0;2;20;6263;8184;2539;3;0
05;0505;050550;1;1;5;1;1;3;3;3;3;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;2;1834;5447;903;1;2
17;1705;170501;1;1;5;1;1;3;3;6;6;7;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;16;0;0;0;0;0;9;3520;6271;1424;0;1
01;0108;010850;1;1;5;1;1;4;4;3;3;5;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;16;4;0;0;0;0;0;3;3762;5852;1307;5;11
21;2104;210450;1;1;5;1;1;8;8;4;4;12;12;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;11;0;0;0;0;0;1;8645;14764;2697;3;24
05;0507;050750;1;1;5;1;1;6;6;7;7;10;10;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;0;0;0;0;5;1485;10254;477;0;1
14;1406;140650;1;1;5;1;1;16;15;8;8;14;13;12;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;47;0;0;0;0;0;0;0;8883;16995;2462;15;20
14;1409;140950;1;1;5;1;1;3;3;0;0;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;3;0;0;0;0;0;16;3697;7847;996;1;1
09;0901;090158;2;1;5;1;1;6;6;0;0;5;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;624;5484;257;3;14
12;1206;120651;2;1;5;1;1;6;6;2;2;8;8;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;8;0;0;0;0;0;2;5217;9150;1799;17;26
07;0713;071350;1;1;5;1;1;8;2;8;2;6;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;10;3;0;0;0;0;2;3;2339;3014;896;2;1
09;0907;090701;1;1;5;6;1;3;3;0;0;6;6;0;0;0;0;1;1;0;0;0;0;3;3;0;0;0;0;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;14;14;0;0;31;31;4;0;0;0;0;0;0;3423;9610;1030;3;12
18;1808;180850;1;1;5;18;2;2;2;7;7;6;6;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;1533;7320;403;0;0
16;1601;160150;1;1;5;6;1;5;5;5;5;7;7;4;4;0;0;1;1;0;0;0;0;5;5;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;4613;10980;1472;0;5
08;0801;080102;1;1;5;6;1;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;43;51;51;0;0;0;0;0;0;0;8366;18666;2311;33;54
22;2201;220150;1;1;5;1;1;11;11;11;11;22;22;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60;13;0;0;0;0;0;0;17496;24053;4677;39;63
12;1201;120102;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;19;19;0;0;0;0;0;0;0;1218;6954;678;1;0
02;0201;020102;1;32;1;18;2;3;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;196;2562;87;1;0
12;1205;120501;1;1;5;18;2;0;0;0;0;2;2;3;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;26;26;0;0;0;0;0;0;0;499;9516;178;0;0
05;0501;050104;1;1;5;18;2;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;10;10;0;0;0;0;0;0;0;1292;3660;909;8;6
18;1801;180104;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;7;6;0;0;0;0;0;0;0;496;2562;298;1;0
18;1808;180802;1;1;5;18;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;6;6;0;0;0;0;0;0;0;93;2196;59;0;0
06;0601;060104;1;1;5;18;2;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;11;11;0;0;0;0;0;0;0;375;4026;171;0;1
06;0601;060103;1;1;5;18;2;2;2;2;2;1;1;1;1;5;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;2;2;0;1;0;1;0;2540;9033;1059;6;4
23;2301;230102;1;1;5;18;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;9;9;3;0;0;0;0;0;0;531;3294;462;0;0
12;1205;120507;1;1;5;18;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;13;13;2;0;0;0;0;0;0;338;4758;338;0;0
18;1801;180102;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;152;1830;94;2;0
18;1801;180101;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;18;18;2;0;0;0;0;2;1;720;6588;363;1;2
05;0501;050104;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;1;1;1;0;450;1464;238;0;3
05;0502;050202;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;0;0;0;0;0;542;3660;296;0;1
05;0501;050104;1;1;5;18;2;2;2;3;3;3;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;4;0;0;0;0;3;2;503;3660;159;0;1
05;0504;050450;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;645;1891;354;1;5
18;1801;180103;1;1;5;18;2;9;9;3;3;3;3;2;2;0;0;0;0;1;1;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;2;0;0;0;0;1;1;789;8052;233;2;5
18;1801;180107;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;0;0;0;0;0;0;0;90;5856;51;1;0
23;2301;230107;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;15;15;3;0;0;0;0;3;0;936;5490;827;1;0
05;0505;050550;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;78;1464;56;0;0
12;1205;120507;1;1;5;18;2;8;8;8;8;11;11;4;4;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;47;47;3;10;5;0;0;0;0;571;21738;359;0;1
13;1315;131550;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;7;6;0;0;0;0;0;0;1;772;2562;607;0;0
